Time (s), AI0 (V), AI1 (V) 
3.728000E+0,1.800854E+0,1.174219E-1
3.729000E+0,1.800854E+0,1.187368E-1
3.730000E+0,1.800196E+0,1.207092E-1
3.731000E+0,1.800525E+0,1.213667E-1
3.732000E+0,1.799867E+0,1.223529E-1
3.733000E+0,1.799539E+0,1.239965E-1
3.734000E+0,1.798881E+0,1.239965E-1
3.735000E+0,1.798881E+0,1.236678E-1
3.736000E+0,1.797238E+0,1.226816E-1
3.737000E+0,1.797895E+0,1.210379E-1
3.738000E+0,1.797238E+0,1.203805E-1
3.739000E+0,1.796580E+0,1.180794E-1
3.740000E+0,1.796251E+0,1.157782E-1
3.741000E+0,1.795594E+0,1.154495E-1
3.742000E+0,1.795265E+0,1.144633E-1
3.743000E+0,1.794936E+0,1.131484E-1
3.744000E+0,1.794608E+0,1.141346E-1
3.745000E+0,1.794279E+0,1.161070E-1
3.746000E+0,1.793950E+0,1.167644E-1
3.747000E+0,1.792964E+0,1.180794E-1
3.748000E+0,1.792635E+0,1.187368E-1
3.749000E+0,1.791978E+0,1.203805E-1
3.750000E+0,1.792635E+0,1.207092E-1
3.751000E+0,1.791320E+0,1.216954E-1
3.752000E+0,1.790992E+0,1.207092E-1
3.753000E+0,1.790334E+0,1.197230E-1
3.754000E+0,1.790005E+0,1.187368E-1
3.755000E+0,1.790663E+0,1.161070E-1
3.756000E+0,1.789348E+0,1.144633E-1
3.757000E+0,1.789677E+0,1.134771E-1
3.758000E+0,1.788362E+0,1.121622E-1
3.759000E+0,1.788362E+0,1.111760E-1
3.760000E+0,1.788362E+0,1.118335E-1
3.761000E+0,1.788362E+0,1.118335E-1
3.762000E+0,1.787047E+0,1.131484E-1
3.763000E+0,1.787047E+0,1.141346E-1
3.764000E+0,1.787376E+0,1.161070E-1
3.765000E+0,1.787047E+0,1.170932E-1
3.766000E+0,1.787047E+0,1.174219E-1
3.767000E+0,1.785732E+0,1.184081E-1
3.768000E+0,1.785403E+0,1.184081E-1
3.769000E+0,1.784746E+0,1.174219E-1
3.770000E+0,1.784746E+0,1.157782E-1
3.771000E+0,1.784417E+0,1.151208E-1
3.772000E+0,1.785075E+0,1.128197E-1
3.773000E+0,1.783760E+0,1.108473E-1
3.774000E+0,1.783431E+0,1.095324E-1
3.775000E+0,1.782773E+0,1.078887E-1
3.776000E+0,1.782445E+0,1.082174E-1
3.777000E+0,1.783102E+0,1.085462E-1
3.778000E+0,1.782116E+0,1.092036E-1
3.779000E+0,1.781787E+0,1.098611E-1
3.780000E+0,1.782116E+0,1.111760E-1
3.781000E+0,1.781787E+0,1.128197E-1
3.782000E+0,1.781458E+0,1.141346E-1
3.783000E+0,1.781130E+0,1.151208E-1
3.784000E+0,1.781130E+0,1.157782E-1
3.785000E+0,1.780472E+0,1.151208E-1
3.786000E+0,1.779486E+0,1.141346E-1
3.787000E+0,1.779486E+0,1.128197E-1
3.788000E+0,1.780144E+0,1.111760E-1
3.789000E+0,1.780144E+0,1.101898E-1
3.790000E+0,1.778500E+0,1.082174E-1
3.791000E+0,1.778829E+0,1.062451E-1
3.792000E+0,1.778171E+0,1.052589E-1
3.793000E+0,1.777514E+0,1.052589E-1
3.794000E+0,1.777842E+0,1.052589E-1
3.795000E+0,1.777514E+0,1.062451E-1
3.796000E+0,1.777185E+0,1.072312E-1
3.797000E+0,1.777185E+0,1.095324E-1
3.798000E+0,1.776528E+0,1.108473E-1
3.799000E+0,1.776528E+0,1.111760E-1
3.800000E+0,1.776528E+0,1.124909E-1
3.801000E+0,1.775541E+0,1.124909E-1
3.802000E+0,1.776199E+0,1.121622E-1
3.803000E+0,1.775870E+0,1.111760E-1
3.804000E+0,1.775213E+0,1.088749E-1
3.805000E+0,1.774555E+0,1.072312E-1
3.806000E+0,1.775213E+0,1.059163E-1
3.807000E+0,1.774555E+0,1.042727E-1
3.808000E+0,1.774226E+0,1.026290E-1
3.809000E+0,1.774555E+0,1.019716E-1
3.810000E+0,1.774226E+0,1.023003E-1
3.811000E+0,1.773569E+0,1.029577E-1
3.812000E+0,1.773569E+0,1.032865E-1
3.813000E+0,1.773898E+0,1.049301E-1
3.814000E+0,1.773569E+0,1.062451E-1
3.815000E+0,1.772911E+0,1.072312E-1
3.816000E+0,1.772583E+0,1.085462E-1
3.817000E+0,1.771925E+0,1.095324E-1
3.818000E+0,1.772583E+0,1.095324E-1
3.819000E+0,1.772911E+0,1.078887E-1
3.820000E+0,1.772254E+0,1.062451E-1
3.821000E+0,1.771925E+0,1.046014E-1
3.822000E+0,1.770939E+0,1.039439E-1
3.823000E+0,1.771597E+0,1.023003E-1
3.824000E+0,1.770939E+0,9.999917E-2
3.825000E+0,1.770610E+0,9.934170E-2
3.826000E+0,1.769953E+0,9.868424E-2
3.827000E+0,1.769624E+0,9.901297E-2
3.828000E+0,1.770939E+0,9.999917E-2
3.829000E+0,1.770610E+0,1.009854E-1
3.830000E+0,1.769953E+0,1.023003E-1
3.831000E+0,1.769953E+0,1.029577E-1
3.832000E+0,1.770282E+0,1.046014E-1
3.833000E+0,1.769624E+0,1.055876E-1
3.834000E+0,1.770282E+0,1.059163E-1
3.835000E+0,1.769295E+0,1.049301E-1
3.836000E+0,1.769295E+0,1.052589E-1
3.837000E+0,1.768967E+0,1.029577E-1
3.838000E+0,1.769295E+0,1.006566E-1
3.839000E+0,1.768638E+0,9.999917E-2
3.840000E+0,1.768309E+0,9.704059E-2
3.841000E+0,1.768638E+0,9.638313E-2
3.842000E+0,1.768309E+0,9.539693E-2
3.843000E+0,1.768638E+0,9.539693E-2
3.844000E+0,1.768309E+0,9.572566E-2
3.845000E+0,1.767981E+0,9.671186E-2
3.846000E+0,1.768638E+0,9.769805E-2
3.847000E+0,1.767652E+0,9.736932E-2
3.848000E+0,1.767981E+0,9.999917E-2
3.849000E+0,1.767981E+0,1.013141E-1
3.850000E+0,1.767323E+0,1.023003E-1
3.851000E+0,1.767981E+0,1.023003E-1
3.852000E+0,1.767323E+0,1.026290E-1
3.853000E+0,1.767323E+0,1.003279E-1
3.854000E+0,1.766666E+0,9.967043E-2
3.855000E+0,1.767652E+0,9.736932E-2
3.856000E+0,1.766994E+0,9.572566E-2
3.857000E+0,1.766666E+0,9.441074E-2
3.858000E+0,1.766994E+0,9.243835E-2
3.859000E+0,1.766666E+0,9.210962E-2
3.860000E+0,1.766666E+0,9.210962E-2
3.861000E+0,1.766337E+0,9.309582E-2
3.862000E+0,1.766008E+0,9.375328E-2
3.863000E+0,1.766337E+0,9.506820E-2
3.864000E+0,1.766008E+0,9.704059E-2
3.865000E+0,1.765679E+0,9.868424E-2
3.866000E+0,1.766008E+0,9.934170E-2
3.867000E+0,1.765679E+0,9.967043E-2
3.868000E+0,1.765679E+0,9.967043E-2
3.869000E+0,1.765351E+0,9.868424E-2
3.870000E+0,1.765022E+0,9.704059E-2
3.871000E+0,1.765679E+0,9.638313E-2
3.872000E+0,1.765679E+0,9.441074E-2
3.873000E+0,1.764693E+0,9.210962E-2
3.874000E+0,1.765679E+0,9.145216E-2
3.875000E+0,1.765022E+0,8.980851E-2
3.876000E+0,1.764036E+0,8.915105E-2
3.877000E+0,1.765351E+0,9.013724E-2
3.878000E+0,1.765022E+0,9.046597E-2
3.879000E+0,1.765022E+0,9.178089E-2
3.880000E+0,1.765022E+0,9.276709E-2
3.881000E+0,1.764036E+0,9.441074E-2
3.882000E+0,1.765022E+0,9.572566E-2
3.883000E+0,1.766008E+0,9.638313E-2
3.884000E+0,1.764036E+0,9.802678E-2
3.885000E+0,1.764693E+0,9.704059E-2
3.886000E+0,1.765022E+0,9.605439E-2
3.887000E+0,1.764693E+0,9.473947E-2
3.888000E+0,1.765022E+0,9.309582E-2
3.889000E+0,1.765351E+0,9.145216E-2
3.890000E+0,1.765351E+0,8.947978E-2
3.891000E+0,1.764693E+0,8.816485E-2
3.892000E+0,1.764364E+0,8.783612E-2
3.893000E+0,1.764693E+0,8.684993E-2
3.894000E+0,1.764693E+0,8.750739E-2
3.895000E+0,1.765022E+0,8.849358E-2
3.896000E+0,1.765351E+0,9.046597E-2
3.897000E+0,1.764693E+0,9.178089E-2
3.898000E+0,1.765351E+0,9.309582E-2
3.899000E+0,1.765351E+0,9.408201E-2
3.900000E+0,1.765679E+0,9.506820E-2
3.901000E+0,1.765351E+0,9.539693E-2
3.902000E+0,1.765351E+0,9.441074E-2
3.903000E+0,1.765351E+0,9.342455E-2
3.904000E+0,1.764693E+0,9.178089E-2
3.905000E+0,1.764036E+0,9.013724E-2
3.906000E+0,1.765022E+0,8.849358E-2
3.907000E+0,1.764364E+0,8.750739E-2
3.908000E+0,1.764693E+0,8.553501E-2
3.909000E+0,1.765022E+0,8.520627E-2
3.910000E+0,1.764364E+0,8.553501E-2
3.911000E+0,1.765679E+0,8.652120E-2
3.912000E+0,1.765022E+0,8.652120E-2
3.913000E+0,1.765022E+0,8.882231E-2
3.914000E+0,1.765351E+0,8.980851E-2
3.915000E+0,1.765022E+0,9.145216E-2
3.916000E+0,1.764693E+0,9.309582E-2
3.917000E+0,1.765351E+0,9.342455E-2
3.918000E+0,1.766008E+0,9.309582E-2
3.919000E+0,1.765022E+0,9.276709E-2
3.920000E+0,1.764693E+0,9.112343E-2
3.921000E+0,1.765022E+0,8.947978E-2
3.922000E+0,1.765679E+0,8.849358E-2
3.923000E+0,1.765679E+0,8.619247E-2
3.924000E+0,1.765679E+0,8.487754E-2
3.925000E+0,1.765351E+0,8.356262E-2
3.926000E+0,1.765679E+0,8.290516E-2
3.927000E+0,1.765679E+0,8.422008E-2
3.928000E+0,1.765679E+0,8.487754E-2
3.929000E+0,1.765351E+0,8.553501E-2
3.930000E+0,1.766008E+0,8.750739E-2
3.931000E+0,1.765679E+0,8.980851E-2
3.932000E+0,1.766666E+0,9.046597E-2
3.933000E+0,1.766337E+0,9.112343E-2
3.934000E+0,1.766666E+0,9.210962E-2
3.935000E+0,1.766008E+0,9.145216E-2
3.936000E+0,1.766008E+0,9.046597E-2
3.937000E+0,1.766008E+0,8.947978E-2
3.938000E+0,1.766008E+0,8.882231E-2
3.939000E+0,1.766666E+0,8.717866E-2
3.940000E+0,1.766666E+0,8.586374E-2
3.941000E+0,1.766337E+0,8.356262E-2
3.942000E+0,1.766666E+0,8.323389E-2
3.943000E+0,1.766337E+0,8.290516E-2
3.944000E+0,1.766666E+0,8.356262E-2
3.945000E+0,1.767323E+0,8.454881E-2
3.946000E+0,1.767323E+0,8.652120E-2
3.947000E+0,1.767323E+0,8.684993E-2
3.948000E+0,1.767323E+0,8.980851E-2
3.949000E+0,1.767323E+0,9.046597E-2
3.950000E+0,1.767652E+0,9.178089E-2
3.951000E+0,1.767981E+0,9.276709E-2
3.952000E+0,1.766994E+0,9.210962E-2
3.953000E+0,1.768309E+0,9.112343E-2
3.954000E+0,1.768309E+0,8.980851E-2
3.955000E+0,1.768309E+0,8.849358E-2
3.956000E+0,1.768967E+0,8.684993E-2
3.957000E+0,1.768638E+0,8.553501E-2
3.958000E+0,1.768638E+0,8.454881E-2
3.959000E+0,1.768309E+0,8.389135E-2
3.960000E+0,1.768309E+0,8.454881E-2
3.961000E+0,1.768967E+0,8.520627E-2
3.962000E+0,1.769295E+0,8.586374E-2
3.963000E+0,1.769295E+0,8.783612E-2
3.964000E+0,1.769295E+0,8.915105E-2
3.965000E+0,1.768967E+0,9.112343E-2
3.966000E+0,1.769953E+0,9.243835E-2
3.967000E+0,1.769624E+0,9.375328E-2
3.968000E+0,1.770282E+0,9.375328E-2
3.969000E+0,1.769953E+0,9.276709E-2
3.970000E+0,1.770282E+0,9.210962E-2
3.971000E+0,1.770610E+0,9.112343E-2
3.972000E+0,1.770939E+0,8.980851E-2
3.973000E+0,1.770282E+0,8.783612E-2
3.974000E+0,1.770939E+0,8.783612E-2
3.975000E+0,1.770939E+0,8.619247E-2
3.976000E+0,1.770939E+0,8.619247E-2
3.977000E+0,1.771268E+0,8.684993E-2
3.978000E+0,1.771597E+0,8.783612E-2
3.979000E+0,1.771925E+0,8.915105E-2
3.980000E+0,1.771268E+0,9.079470E-2
3.981000E+0,1.771597E+0,9.309582E-2
3.982000E+0,1.772254E+0,9.408201E-2
3.983000E+0,1.772583E+0,9.605439E-2
3.984000E+0,1.772583E+0,9.704059E-2
3.985000E+0,1.772254E+0,9.704059E-2
3.986000E+0,1.773240E+0,9.638313E-2
3.987000E+0,1.772911E+0,9.572566E-2
3.988000E+0,1.772911E+0,9.408201E-2
3.989000E+0,1.772911E+0,9.276709E-2
3.990000E+0,1.773240E+0,9.178089E-2
3.991000E+0,1.773898E+0,9.046597E-2
3.992000E+0,1.773569E+0,9.046597E-2
3.993000E+0,1.773898E+0,9.079470E-2
3.994000E+0,1.774226E+0,9.210962E-2
3.995000E+0,1.775213E+0,9.375328E-2
3.996000E+0,1.774555E+0,9.539693E-2
3.997000E+0,1.774884E+0,9.704059E-2
3.998000E+0,1.775213E+0,9.934170E-2
3.999000E+0,1.775213E+0,1.013141E-1
4.000000E+0,1.775870E+0,1.029577E-1
4.001000E+0,1.775213E+0,1.036152E-1
4.002000E+0,1.776199E+0,1.036152E-1
4.003000E+0,1.775870E+0,1.026290E-1
4.004000E+0,1.776528E+0,1.023003E-1
4.005000E+0,1.776528E+0,1.006566E-1
4.006000E+0,1.776528E+0,1.003279E-1
4.007000E+0,1.776528E+0,9.901297E-2
4.008000E+0,1.777185E+0,9.835551E-2
4.009000E+0,1.776856E+0,9.802678E-2
4.010000E+0,1.777842E+0,9.934170E-2
4.011000E+0,1.777842E+0,1.006566E-1
4.012000E+0,1.778171E+0,1.026290E-1
4.013000E+0,1.778171E+0,1.046014E-1
4.014000E+0,1.778500E+0,1.072312E-1
4.015000E+0,1.779157E+0,1.095324E-1
4.016000E+0,1.779157E+0,1.111760E-1
4.017000E+0,1.779815E+0,1.131484E-1
4.018000E+0,1.780472E+0,1.134771E-1
4.019000E+0,1.779815E+0,1.138059E-1
4.020000E+0,1.780801E+0,1.131484E-1
4.021000E+0,1.780472E+0,1.124909E-1
4.022000E+0,1.781130E+0,1.115047E-1
4.023000E+0,1.781130E+0,1.111760E-1
4.024000E+0,1.781130E+0,1.108473E-1
4.025000E+0,1.781458E+0,1.111760E-1
4.026000E+0,1.781130E+0,1.118335E-1
4.027000E+0,1.782116E+0,1.121622E-1
4.028000E+0,1.782116E+0,1.144633E-1
4.029000E+0,1.783431E+0,1.177506E-1
4.030000E+0,1.782445E+0,1.200518E-1
4.031000E+0,1.783431E+0,1.220241E-1
4.032000E+0,1.783431E+0,1.246540E-1
4.033000E+0,1.783760E+0,1.279413E-1
4.034000E+0,1.784417E+0,1.289275E-1
4.035000E+0,1.784088E+0,1.305711E-1
4.036000E+0,1.784417E+0,1.308999E-1
4.037000E+0,1.785075E+0,1.318861E-1
4.038000E+0,1.785403E+0,1.312286E-1
4.039000E+0,1.785732E+0,1.312286E-1
4.040000E+0,1.785732E+0,1.305711E-1
4.041000E+0,1.786389E+0,1.312286E-1
4.042000E+0,1.786718E+0,1.325435E-1
4.043000E+0,1.786718E+0,1.332010E-1
4.044000E+0,1.787047E+0,1.364883E-1
4.045000E+0,1.787376E+0,1.387894E-1
4.046000E+0,1.787376E+0,1.420767E-1
4.047000E+0,1.787704E+0,1.456928E-1
4.048000E+0,1.788362E+0,1.489801E-1
4.049000E+0,1.789019E+0,1.525961E-1
4.050000E+0,1.788691E+0,1.555547E-1
4.051000E+0,1.789677E+0,1.585133E-1
4.052000E+0,1.789019E+0,1.604857E-1
4.053000E+0,1.789348E+0,1.604857E-1
4.054000E+0,1.789677E+0,1.627868E-1
4.055000E+0,1.790334E+0,1.641017E-1
4.056000E+0,1.791320E+0,1.650879E-1
4.057000E+0,1.790992E+0,1.660741E-1
4.058000E+0,1.790992E+0,1.680465E-1
4.059000E+0,1.791320E+0,1.706763E-1
4.060000E+0,1.791978E+0,1.739636E-1
4.061000E+0,1.792635E+0,1.779084E-1
4.062000E+0,1.793293E+0,1.834968E-1
4.063000E+0,1.792964E+0,1.880991E-1
4.064000E+0,1.793293E+0,1.930300E-1
4.065000E+0,1.793950E+0,1.989472E-1
4.066000E+0,1.793950E+0,2.045356E-1
4.067000E+0,1.794279E+0,2.091378E-1
4.068000E+0,1.794936E+0,2.143975E-1
4.069000E+0,1.794608E+0,2.186710E-1
4.070000E+0,1.794936E+0,2.222871E-1
4.071000E+0,1.795594E+0,2.265606E-1
4.072000E+0,1.795923E+0,2.305053E-1
4.073000E+0,1.796909E+0,2.347788E-1
4.074000E+0,1.796580E+0,2.397098E-1
4.075000E+0,1.796580E+0,2.449695E-1
4.076000E+0,1.797566E+0,2.512154E-1
4.077000E+0,1.797566E+0,2.587762E-1
4.078000E+0,1.797895E+0,2.663370E-1
4.079000E+0,1.797566E+0,2.755415E-1
4.080000E+0,1.799539E+0,2.844172E-1
4.081000E+0,1.799539E+0,2.936217E-1
4.082000E+0,1.799867E+0,3.031549E-1
4.083000E+0,1.799867E+0,3.123593E-1
4.084000E+0,1.800525E+0,3.225500E-1
4.085000E+0,1.800525E+0,3.307683E-1
4.086000E+0,1.801182E+0,3.383291E-1
4.087000E+0,1.801182E+0,3.468761E-1
4.088000E+0,1.801511E+0,3.550944E-1
4.089000E+0,1.801840E+0,3.633126E-1
4.090000E+0,1.803483E+0,3.721884E-1
4.091000E+0,1.803155E+0,3.813928E-1
4.092000E+0,1.803483E+0,3.909260E-1
4.093000E+0,1.803483E+0,4.014454E-1
4.094000E+0,1.804798E+0,4.132797E-1
4.095000E+0,1.804470E+0,4.261003E-1
4.096000E+0,1.805456E+0,4.385920E-1
4.097000E+0,1.806113E+0,4.510838E-1
4.098000E+0,1.805785E+0,4.635756E-1
4.099000E+0,1.806442E+0,4.773823E-1
4.100000E+0,1.807428E+0,4.898741E-1
4.101000E+0,1.807428E+0,5.026946E-1
4.102000E+0,1.808086E+0,5.138714E-1
4.103000E+0,1.808086E+0,5.247195E-1
4.104000E+0,1.809401E+0,5.355677E-1
4.105000E+0,1.808743E+0,5.457583E-1
4.106000E+0,1.809401E+0,5.562777E-1
4.107000E+0,1.810387E+0,5.661396E-1
4.108000E+0,1.810058E+0,5.766590E-1
4.109000E+0,1.810716E+0,5.868497E-1
4.110000E+0,1.811373E+0,5.986840E-1
4.111000E+0,1.811702E+0,6.098609E-1
4.112000E+0,1.812030E+0,6.216952E-1
4.113000E+0,1.812030E+0,6.328720E-1
4.114000E+0,1.813017E+0,6.430627E-1
4.115000E+0,1.813345E+0,6.545683E-1
4.116000E+0,1.813674E+0,6.634440E-1
4.117000E+0,1.814660E+0,6.719910E-1
4.118000E+0,1.814332E+0,6.798806E-1
4.119000E+0,1.814332E+0,6.851403E-1
4.120000E+0,1.815647E+0,6.894138E-1
4.121000E+0,1.815975E+0,6.936873E-1
4.122000E+0,1.815647E+0,6.966458E-1
4.123000E+0,1.816304E+0,6.973033E-1
4.124000E+0,1.816961E+0,6.989470E-1
4.125000E+0,1.817290E+0,6.982895E-1
4.126000E+0,1.817619E+0,6.982895E-1
4.127000E+0,1.818605E+0,6.976320E-1
4.128000E+0,1.818605E+0,6.966458E-1
4.129000E+0,1.819591E+0,6.940160E-1
4.130000E+0,1.819591E+0,6.900712E-1
4.131000E+0,1.820249E+0,6.857977E-1
4.132000E+0,1.820578E+0,6.811955E-1
4.133000E+0,1.820578E+0,6.742921E-1
4.134000E+0,1.821564E+0,6.660739E-1
4.135000E+0,1.821564E+0,6.542395E-1
4.136000E+0,1.821892E+0,6.433914E-1
4.137000E+0,1.822879E+0,6.299135E-1
4.138000E+0,1.822879E+0,6.157780E-1
4.139000E+0,1.823536E+0,5.986840E-1
4.140000E+0,1.824522E+0,5.822475E-1
4.141000E+0,1.824194E+0,5.641673E-1
4.142000E+0,1.824851E+0,5.467445E-1
4.143000E+0,1.825508E+0,5.293218E-1
4.144000E+0,1.826495E+0,5.112416E-1
4.145000E+0,1.826823E+0,4.934901E-1
4.146000E+0,1.826495E+0,4.740950E-1
4.147000E+0,1.827810E+0,4.546998E-1
4.148000E+0,1.827481E+0,4.339898E-1
4.149000E+0,1.828467E+0,4.126223E-1
4.150000E+0,1.828138E+0,3.919122E-1
4.151000E+0,1.829125E+0,3.689011E-1
4.152000E+0,1.828796E+0,3.439175E-1
4.153000E+0,1.830111E+0,3.195914E-1
4.154000E+0,1.829782E+0,2.929642E-1
4.155000E+0,1.830768E+0,2.660083E-1
4.156000E+0,1.831426E+0,2.390523E-1
4.157000E+0,1.831754E+0,2.124251E-1
4.158000E+0,1.832083E+0,1.844830E-1
4.159000E+0,1.832741E+0,1.575271E-1
4.160000E+0,1.833069E+0,1.315573E-1
4.161000E+0,1.834055E+0,1.059163E-1
4.162000E+0,1.834055E+0,8.060404E-2
4.163000E+0,1.834713E+0,5.463430E-2
4.164000E+0,1.834384E+0,3.030821E-2
4.165000E+0,1.834713E+0,5.324663E-3
4.166000E+0,1.836028E+0,-1.965889E-2
4.167000E+0,1.836357E+0,-4.464243E-2
4.168000E+0,1.836685E+0,-6.929725E-2
4.169000E+0,1.837343E+0,-9.493826E-2
4.170000E+0,1.837343E+0,-1.205793E-1
4.171000E+0,1.838329E+0,-1.455628E-1
4.172000E+0,1.839315E+0,-1.692314E-1
4.173000E+0,1.839315E+0,-1.938863E-1
4.174000E+0,1.840301E+0,-2.168974E-1
4.175000E+0,1.840301E+0,-2.385937E-1
4.176000E+0,1.840959E+0,-2.599612E-1
4.177000E+0,1.841616E+0,-2.783701E-1
4.178000E+0,1.842274E+0,-2.964503E-1
4.179000E+0,1.842602E+0,-3.122294E-1
4.180000E+0,1.842931E+0,-3.286659E-1
4.181000E+0,1.843917E+0,-3.428014E-1
4.182000E+0,1.843917E+0,-3.575942E-1
4.183000E+0,1.844246E+0,-3.700860E-1
4.184000E+0,1.845232E+0,-3.829065E-1
4.185000E+0,1.844904E+0,-3.957270E-1
4.186000E+0,1.845561E+0,-4.082188E-1
4.187000E+0,1.846219E+0,-4.193956E-1
4.188000E+0,1.846219E+0,-4.305725E-1
4.189000E+0,1.847205E+0,-4.417493E-1
4.190000E+0,1.847862E+0,-4.512825E-1
4.191000E+0,1.848848E+0,-4.601583E-1
4.192000E+0,1.848848E+0,-4.673904E-1
4.193000E+0,1.849835E+0,-4.729788E-1
4.194000E+0,1.850163E+0,-4.782385E-1
4.195000E+0,1.850492E+0,-4.818545E-1
4.196000E+0,1.851478E+0,-4.848131E-1
4.197000E+0,1.851807E+0,-4.861280E-1
4.198000E+0,1.852136E+0,-4.887579E-1
4.199000E+0,1.853451E+0,-4.884291E-1
4.200000E+0,1.853451E+0,-4.907302E-1
4.201000E+0,1.854108E+0,-4.920452E-1
4.202000E+0,1.854108E+0,-4.940176E-1
4.203000E+0,1.854766E+0,-4.953325E-1
4.204000E+0,1.855423E+0,-4.973049E-1
4.205000E+0,1.856080E+0,-4.996060E-1
4.206000E+0,1.856080E+0,-5.015784E-1
4.207000E+0,1.856738E+0,-5.019071E-1
4.208000E+0,1.858382E+0,-5.025646E-1
4.209000E+0,1.857724E+0,-5.028933E-1
4.210000E+0,1.858710E+0,-5.015784E-1
4.211000E+0,1.858710E+0,-5.005922E-1
4.212000E+0,1.859697E+0,-4.982911E-1
4.213000E+0,1.860025E+0,-4.953325E-1
4.214000E+0,1.861011E+0,-4.930314E-1
4.215000E+0,1.861669E+0,-4.900728E-1
4.216000E+0,1.862326E+0,-4.881004E-1
4.217000E+0,1.863313E+0,-4.857993E-1
4.218000E+0,1.863313E+0,-4.841556E-1
4.219000E+0,1.863641E+0,-4.838269E-1
4.220000E+0,1.863970E+0,-4.828407E-1
4.221000E+0,1.864956E+0,-4.825120E-1
4.222000E+0,1.865285E+0,-4.828407E-1
4.223000E+0,1.866271E+0,-4.828407E-1
4.224000E+0,1.866600E+0,-4.818545E-1
4.225000E+0,1.866929E+0,-4.808683E-1
4.226000E+0,1.866929E+0,-4.792247E-1
4.227000E+0,1.867915E+0,-4.772523E-1
4.228000E+0,1.869230E+0,-4.756086E-1
4.229000E+0,1.869230E+0,-4.719926E-1
4.230000E+0,1.869558E+0,-4.687053E-1
4.231000E+0,1.870216E+0,-4.664042E-1
4.232000E+0,1.870873E+0,-4.637743E-1
4.233000E+0,1.871860E+0,-4.601583E-1
4.234000E+0,1.872517E+0,-4.588434E-1
4.235000E+0,1.872517E+0,-4.571997E-1
4.236000E+0,1.874161E+0,-4.558848E-1
4.237000E+0,1.873832E+0,-4.558848E-1
4.238000E+0,1.874818E+0,-4.552273E-1
4.239000E+0,1.875147E+0,-4.558848E-1
4.240000E+0,1.875804E+0,-4.555560E-1
4.241000E+0,1.876133E+0,-4.552273E-1
4.242000E+0,1.876462E+0,-4.545699E-1
4.243000E+0,1.876791E+0,-4.532549E-1
4.244000E+0,1.878763E+0,-4.502964E-1
4.245000E+0,1.877777E+0,-4.483240E-1
4.246000E+0,1.879420E+0,-4.453654E-1
4.247000E+0,1.879092E+0,-4.427355E-1
4.248000E+0,1.880078E+0,-4.397770E-1
4.249000E+0,1.881064E+0,-4.371471E-1
4.250000E+0,1.881722E+0,-4.345173E-1
4.251000E+0,1.882708E+0,-4.315587E-1
4.252000E+0,1.882379E+0,-4.322162E-1
4.253000E+0,1.883036E+0,-4.312300E-1
4.254000E+0,1.883694E+0,-4.312300E-1
4.255000E+0,1.884351E+0,-4.315587E-1
4.256000E+0,1.885009E+0,-4.312300E-1
4.257000E+0,1.886324E+0,-4.315587E-1
4.258000E+0,1.885995E+0,-4.309012E-1
4.259000E+0,1.886981E+0,-4.305725E-1
4.260000E+0,1.887310E+0,-4.286001E-1
4.261000E+0,1.888625E+0,-4.272852E-1
4.262000E+0,1.888296E+0,-4.246553E-1
4.263000E+0,1.889282E+0,-4.216968E-1
4.264000E+0,1.889940E+0,-4.190669E-1
4.265000E+0,1.890926E+0,-4.167658E-1
4.266000E+0,1.890926E+0,-4.131498E-1
4.267000E+0,1.891912E+0,-4.118348E-1
4.268000E+0,1.892241E+0,-4.105199E-1
4.269000E+0,1.892241E+0,-4.105199E-1
4.270000E+0,1.893227E+0,-4.095337E-1
4.271000E+0,1.894871E+0,-4.098625E-1
4.272000E+0,1.895199E+0,-4.105199E-1
4.273000E+0,1.895528E+0,-4.098625E-1
4.274000E+0,1.896186E+0,-4.108486E-1
4.275000E+0,1.896843E+0,-4.095337E-1
4.276000E+0,1.896843E+0,-4.088763E-1
4.277000E+0,1.897172E+0,-4.065751E-1
4.278000E+0,1.898158E+0,-4.046028E-1
4.279000E+0,1.899473E+0,-4.032878E-1
4.280000E+0,1.899802E+0,-3.996718E-1
4.281000E+0,1.899802E+0,-3.967132E-1
4.282000E+0,1.900459E+0,-3.947408E-1
4.283000E+0,1.902103E+0,-3.921110E-1
4.284000E+0,1.901774E+0,-3.904673E-1
4.285000E+0,1.902432E+0,-3.894811E-1
4.286000E+0,1.903418E+0,-3.891524E-1
4.287000E+0,1.903418E+0,-3.891524E-1
4.288000E+0,1.904733E+0,-3.888237E-1
4.289000E+0,1.905061E+0,-3.891524E-1
4.290000E+0,1.905719E+0,-3.894811E-1
4.291000E+0,1.906376E+0,-3.894811E-1
4.292000E+0,1.906705E+0,-3.894811E-1
4.293000E+0,1.908020E+0,-3.878375E-1
4.294000E+0,1.908349E+0,-3.865226E-1
4.295000E+0,1.909006E+0,-3.845502E-1
4.296000E+0,1.909006E+0,-3.815916E-1
4.297000E+0,1.909664E+0,-3.786330E-1
4.298000E+0,1.909992E+0,-3.763319E-1
4.299000E+0,1.910321E+0,-3.740308E-1
4.300000E+0,1.912622E+0,-3.717297E-1
4.301000E+0,1.912294E+0,-3.704147E-1
4.302000E+0,1.912951E+0,-3.700860E-1
4.303000E+0,1.912622E+0,-3.694286E-1
