Time (s), AI0 (V) 
6.650000E-1,9.472832E+0
6.660000E-1,9.471517E+0
6.670000E-1,9.471846E+0
6.680000E-1,9.472832E+0
6.690000E-1,9.471517E+0
6.700000E-1,9.472175E+0
6.710000E-1,9.474147E+0
6.720000E-1,9.472175E+0
6.730000E-1,9.471846E+0
6.740000E-1,9.472175E+0
6.750000E-1,9.472504E+0
6.760000E-1,9.473490E+0
6.770000E-1,9.471517E+0
6.780000E-1,9.472175E+0
6.790000E-1,9.473161E+0
6.800000E-1,9.472504E+0
6.810000E-1,9.473161E+0
6.820000E-1,9.472504E+0
6.830000E-1,9.472175E+0
6.840000E-1,9.472832E+0
6.850000E-1,9.473161E+0
6.860000E-1,9.473490E+0
6.870000E-1,9.472175E+0
6.880000E-1,9.471846E+0
6.890000E-1,9.471517E+0
6.900000E-1,9.471517E+0
6.910000E-1,9.473161E+0
6.920000E-1,9.472175E+0
6.930000E-1,9.472832E+0
6.940000E-1,9.473490E+0
6.950000E-1,9.473161E+0
6.960000E-1,9.472832E+0
6.970000E-1,9.472832E+0
6.980000E-1,9.473161E+0
6.990000E-1,9.472175E+0
7.000000E-1,9.472175E+0
7.010000E-1,9.472175E+0
7.020000E-1,9.471517E+0
7.030000E-1,9.472504E+0
7.040000E-1,9.473490E+0
7.050000E-1,9.471517E+0
7.060000E-1,9.472832E+0
7.070000E-1,9.472504E+0
7.080000E-1,9.472832E+0
7.090000E-1,9.473161E+0
7.100000E-1,9.473819E+0
7.110000E-1,9.472504E+0
7.120000E-1,9.472832E+0
7.130000E-1,9.473161E+0
7.140000E-1,9.473490E+0
7.150000E-1,9.474476E+0
7.160000E-1,9.473161E+0
7.170000E-1,9.472175E+0
7.180000E-1,9.472832E+0
7.190000E-1,9.472175E+0
7.200000E-1,9.471189E+0
7.210000E-1,9.474147E+0
7.220000E-1,9.471846E+0
7.230000E-1,9.472175E+0
7.240000E-1,9.472832E+0
7.250000E-1,9.471517E+0
7.260000E-1,9.473490E+0
7.270000E-1,9.473490E+0
7.280000E-1,9.472832E+0
7.290000E-1,9.471517E+0
